stop_name,stop_id,stop_lat,stop_lon
"Oberrieden, Wattenbühlweg",8590736,47.273272999999996,8.580159
"Oetwil an der Limmat, Halde",8590737,47.425373,8.400136999999999
"Oetwil an der Limmat, Oberdorf",8590738,47.427734,8.398143
"Oetwil an der Limmat, Post",8590739,47.427486,8.394864
"Opfikon, Aublick",8590740,47.42468,8.577528
"Opfikon, Austrasse",8590741,47.425036999999996,8.57521
"Opfikon, Bahnhof",8590742,47.4296,8.561653999999999
"Opfikon, Bubenholz",8590743,47.434498,8.571689
"Opfikon, Dorf",8590744,47.43222,8.577941000000001
"Opfikon, Fernsicht",8590745,47.42349,8.581965
"Opfikon, Grätzli",8590746,47.424923,8.581372
"Opfikon, Grossacker",8590747,47.42677,8.579091
"Opfikon, Neuwiesen",8590748,47.42804,8.574339
"Opfikon, Vreniker",8590750,47.428318,8.579594
"Pfaffhausen, Feldhof",8590751,47.364067,8.62009
"Pfaffhausen, Pfaffenstein",8590752,47.368557,8.628561
"Pfaffhausen, Sängglen",8590753,47.36705,8.624761
"Regensdorf, Altersheim",8590754,47.434494,8.467322
"Regensdorf, Moosächer",8590755,47.43943400000001,8.456533
"Regensdorf, Feldblumenstrasse",8590756,47.43603,8.46443
"Regensdorf, Pumpwerkstrasse",8590757,47.44612,8.462373
"Regensdorf, Querstrasse",8590758,47.44458,8.462067
"Regensdorf, Strassenverkehrs.",8590759,47.439713,8.46168
"Regensdorf, Zentrum Ost",8590760,47.43022,8.470116
"Rümlang, Bäuler",8590762,47.435078000000004,8.55754
"Rümlang, Letten",8590765,47.438747,8.53475
"Rümlang, Oberdorf",8590766,47.451965,8.530285000000001
"Rümlang, Gemeindehaus",8590767,47.450066,8.529827000000001
"Rümlang, Riedmattstrasse",8590768,47.461594,8.527492
"Rüschlikon, Bahnhof",8590771,47.30818,8.5535965
"Rüschlikon, Belvoir",8590772,47.30704,8.548655499999999
"Rüschlikon, Bodengasse",8590773,47.31042,8.552707
"Rüschlikon, Eggrain",8590775,47.304559999999995,8.544308000000001
"Rüschlikon, Langhaldenstrasse",8590776,47.306072,8.551108000000001
"Rüschlikon, Loorain",8590777,47.307365000000004,8.541999
"Rüschlikon, Moosstrasse",8590779,47.302611999999996,8.54544
"Rüschlikon, Park im Grüene",8590780,47.300373,8.550371
"Rüschlikon, Rebsteig",8590781,47.312355,8.550767
"Rüschlikon, Säumerstrasse",8590782,47.30811,8.546167
"Rüschlikon, Schlossstrasse",8590783,47.313686,8.553794
"Rüschlikon, Weidstrasse",8590784,47.30571,8.55294
"Scheuren, Station",8590785,47.321743,8.661062
"Schlieren, Bahnhof",8590786,47.399433,8.448547
"Schlieren, Bahnhof Nord",8590787,47.399822,8.448197
"Schlieren, Brunngasse",8590788,47.39649,8.448062
"Schlieren, Färbiweg",8590789,47.401379999999996,8.445071
"Schlieren, Feldstrasse",8590790,47.403420000000004,8.447891
"Schlieren, Gasometerbrücke",8590791,47.397606,8.460603
"Schlieren, Heimeliweg",8590792,47.39456,8.43748
"Schlieren, Industrie Gaswerk",8590793,47.40095,8.463011
"Schlieren, Kesslerstrasse",8590794,47.39638,8.438872
"Schlieren, Mülligen",8590795,47.395523,8.467798
"Schlieren, Nassacker",8590796,47.39485,8.441738
"Schlieren, Reitmen",8590797,47.39711,8.433384
"Schlieren, Rietbachstrasse",8590798,47.400406,8.439214
"Schlieren, Rütistrasse",8590799,47.400806,8.45374
"Schlieren, Spital Limmattal",8590800,47.392616,8.429753999999999
"Schlieren, Steinacker",8590801,47.39618,8.426377
"Schlieren, Talacker-Windegg",8590802,47.40562,8.447811
"Schlieren, Wagonsfabrik",8590803,47.398514,8.454180000000001
"Schlieren, Zentrum",8590804,47.397265999999995,8.447488
"Schlieren, Zentrum/Bahnhof",8590805,47.39824,8.447102000000001
"Schwerzenbach ZH, Dorf",8590806,47.3805,8.651997999999999
"Sihlwald, Bahnhof",8590807,47.268417,8.557316
"Thalwil, Aegertli",8590811,47.2966,8.559660000000001
"Thalwil, Alterszentrum",8590812,47.285571999999995,8.56982
"Thalwil, Archstrasse",8590813,47.296078,8.561727000000001
"Thalwil, Aubrigstrasse",8590814,47.287594,8.570089
"Thalwil, Böni",8590815,47.284855,8.565284
"Thalwil, Gewerbestrasse",8590817,47.28652,8.56637
"Thalwil, In Reben",8590818,47.291940000000004,8.567933
"Thalwil, Mettli",8590819,47.282185,8.573
"Thalwil, Oeggisbüelplatz",8590820,47.285354999999996,8.571195
"Thalwil, Pilgerweg",8590822,47.298275,8.561205000000001
"Thalwil, Platte",8590823,47.289986,8.568374
"Thalwil, Post",8590824,47.29676,8.562705000000001
"Thalwil, Rainstrasse",8590825,47.28695,8.571715
"Thalwil, Rudishaldenstrasse",8590826,47.29357,8.559345
"Thalwil, Seehaldenstrasse",8590828,47.297295,8.554522
"Thalwil, Trotte",8590829,47.291195,8.56603
"Thalwil, Zehntenstrasse",8590830,47.289898,8.57052
"Unterengstringen, Aegelsee",8590831,47.41497800000001,8.446033
"Unterengstringen, Eckstein",8590832,47.410484000000004,8.449033
"Unterengstringen, Langacher",8590833,47.412234999999995,8.453165
"Urdorf Weihermatt, Bahnhof",8590834,47.380093,8.429971
"Urdorf, Feldegg",8590837,47.39180800000001,8.427339
"Urdorf, Heinrich-Stutz-Strasse",8590838,47.370426,8.424706
"Urdorf, Herweg",8590839,47.393642,8.417914999999999
"Urdorf, Luberzen",8590840,47.393814,8.423377
"Urdorf, Neumatt",8590841,47.387207000000004,8.4204035
"Urdorf, Neumattstrasse",8590842,47.38718400000001,8.422388
"Urdorf, Niederurdorf",8590843,47.390335,8.4185705
"Urdorf, Oberurdorf",8590844,47.37875,8.423349
"Urdorf, Rainweg",8590845,47.389404,8.425335
"Urdorf, Schlierenstrasse",8590846,47.391163,8.423152
"Urdorf, Sonne",8590847,47.38126,8.422532
"Urdorf, Spitzacker",8590848,47.384342,8.421823
"Urdorf, Uitikonerstrasse",8590849,47.382259999999995,8.425928
"Volketswil, Chappeli",8590851,47.38945800000001,8.674896
"Volketswil, Milandia",8590852,47.37827,8.67424
"Regensdorf-Watt, Bahnhof",8590878,47.4371,8.473099000000001
"Waldburg, Station",8590879,47.34539,8.593302
"Wallisellen, Alterszentrum",8590880,47.418526,8.595467
"Wallisellen, Belair",8590881,47.41431,8.585819
"Wallisellen, Blumenweg",8590882,47.413113,8.604486
"Wallisellen, Bützacker",8590883,47.421585,8.6003895
"Wallisellen, Florastrasse",8590884,47.4117,8.597273
"Wallisellen, Furtbach",8590885,47.411514000000004,8.608107
"Wallisellen, Gemeindehaus",8590886,47.41637,8.591021000000001
"Wallisellen, Guyer-Weg",8590887,47.417614,8.598692
"Wallisellen, Hallenbad",8590888,47.417846999999995,8.593454
"Wallisellen, Herti",8590889,47.416496,8.579073
"Wallisellen, Ifang",8590890,47.410121999999994,8.604989
"Wallisellen, Lindenplatz",8590892,47.419914,8.598495
"Wallisellen, Riedenerstrasse",8590894,47.411007,8.601611
"Wallisellen, Rosenberg",8590895,47.41235,8.5978565
"Wallisellen, Schäfligraben",8590896,47.423668,8.599375
"Wallisellen, Spitzacker",8590897,47.410976,8.605591
"Wallisellen, Sportzentrum",8590898,47.414772,8.606875
"Wallisellen, Zentrum",8590899,47.414013,8.591254
"Wallisellen, Zielacker",8590900,47.414577,8.604880999999999
"Wangen b D'dorf, Dorfplatz",8590901,47.41043,8.645889
"Wangen b D'dorf, Hätzelwisen",8590902,47.41032,8.642727
"Wangen b D'dorf, Oberdorf",8590903,47.407955,8.645997
"Wangen b D'dorf, Stierwisen",8590904,47.40933,8.641703999999999
"Wangen b D'dorf, Weidli",8590905,47.412457,8.639861999999999
"Wangen, Flugsicherungsstrasse",8590906,47.40806,8.6375885
"Watt, Brünigstrasse",8590908,47.44613,8.48165
"Weiningen ZH, Aegelsee",8590910,47.415703,8.444559
"Weiningen ZH, Ausserdorf",8590911,47.417683000000004,8.439537
"Weiningen ZH, Lindenplatz",8590913,47.419556,8.433941
"Weiningen ZH, Schulhaus",8590914,47.41835,8.428668
"Zollikerb., Langägerten/Spital",8591023,47.34682,8.598153
"Zollikerberg, Hasenbart",8591024,47.34998,8.597102
"Zollikerberg, Oberhueb",8591025,47.344592999999996,8.617969500000001
"Zollikerberg, Resirain",8591026,47.348495,8.60701
"Zollikerberg, Sennhof",8591027,47.34763,8.615553
"Zollikerberg, Station",8591028,47.346226,8.602644999999999
"Zollikerberg, Trichtenhauserm.",8591029,47.35062,8.601953
"Zürich Flughafen, REGA",8591031,47.458447,8.57291
"Zürich Flughafen, Werkhof",8591032,47.44412,8.550013
"Zürich, Aargauerstrasse",8591033,47.392105,8.501314
"Zürich, Albisgütli",8591034,47.351994,8.507710000000001
"Zürich, Albisrank",8591035,47.379818,8.494667
"Zürich, Albisrieden",8591036,47.374386,8.484785
"Zürich, Albisriederdörfli",8591037,47.375316999999995,8.485217
"Zürich, Albisriederplatz",8591038,47.378212,8.510396
"Zürich, Alte Trotte",8591039,47.397766,8.507253
"Zürich, Altenhofstrasse",8591040,47.355305,8.561411999999999
"Zürich, Althoos",8591041,47.410706,8.52406
"Zürich, Am Börtli",8591043,47.399628,8.507145
"Zürich, Am Suteracher",8591044,47.391234999999995,8.469406
"Zürich, Appenzellerstrasse",8591045,47.39891,8.509525
"Zürich, Aspholz",8591046,47.425087,8.5005865
"Zürich, Aubrücke",8591047,47.41088,8.572128
"Zürich, Ausserdorfstrasse",8591048,47.424515,8.548557
"Zürich, Auzelg",8591049,47.41669,8.568113
"Zürich, Auzelg Ost",8591050,47.41334000000001,8.572165
"Zürich, Bachmattstrasse",8591051,47.388923999999996,8.483051
"Zürich, Bäckeranlage",8591052,47.378334,8.522874
"Zürich, Bad Allenmoos",8591053,47.405895,8.537786500000001
"Zürich Affoltern, Bahnhof",8591054,47.421184999999994,8.507414
"Zürich Altstetten, Bahnhof",8591056,47.391106,8.488379
"Zürich Altstetten, Bahnhof N",8591057,47.392067,8.489906
"Zürich Enge, Bahnhof",8591058,47.364129999999996,8.531569500000002
"Zürich Enge, Bahnhof/Bederstr.",8591059,47.364554999999996,8.530456
"Zürich Hardbrücke, Bahnhof",8591060,47.384933000000004,8.5170355
"Zürich Leimbach, Bahnhof",8591061,47.333252,8.518597999999999
"Zürich Oerlikon, Bahnhof Nord",8591062,47.41254,8.541909
"Zürich Oerlikon, Bahnhof Ost",8591063,47.413338,8.545844
"Zürich Selnau, Bahnhof",8591064,47.370670000000004,8.532010000000001
"Stettbach, Bahnhof",8591065,47.397273999999996,8.596131
"Zürich Wipkingen, Bahnhof",8591066,47.393444,8.529522
"Zürich, Bahnhofstrasse/HB",8591067,47.376556,8.539942
"Zürich, Bändliweg",8591068,47.396355,8.48501
"Zürich, Baslerstrasse",8591070,47.388767,8.490149
"Zürich, Beckenhof",8591071,47.384083000000004,8.540445
"Zürich, Berghaldenstrasse",8591072,47.358505,8.590023
"Zürich, Berninaplatz",8591073,47.40364,8.54791
"Zürich, Bernoulli-Häuser",8591074,47.393764000000004,8.508708
"Zürich, Bertastrasse",8591075,47.373585,8.513828
"Zürich, Berufswahlschule",8591076,47.404377000000004,8.533331
"Zürich, Besenrainstrasse",8591077,47.34548,8.52786
"Zürich, Bethanien",8591078,47.3812,8.555204
"Zürich, Bezirksgebäude",8591079,47.37417,8.52556
"Zürich Wollishofen, Bhf (Bus)",8591080,47.347588,8.534346000000001
"Zürich Wollishofen, Bhf (Tram)",8591081,47.347034,8.532917
"Zürich, Billoweg",8591082,47.351463,8.531974
"Zürich, Grubenstrasse",8591083,47.36284000000001,8.511672
"Zürich, Binz Center",8591084,47.3619,8.511052000000001
"Zürich, Birch-/Glatttalstrasse",8591085,47.427402,8.546141
"Zürich, Birchdörfli",8591086,47.407536,8.5306
"Zürich, Bircher-Benner",8591087,47.375735999999996,8.564798
"Zürich, Birchstrasse",8591088,47.413044,8.535853999999999
"Zürich, Bleulerstrasse",8591089,47.347176,8.571589
"Zürich, Blumenfeldstrasse",8591090,47.42415,8.503974000000001
"Zürich, Bollingerweg",8591092,47.414284,8.537903
"Zürich, Börsenstrasse",8591093,47.368168,8.539744
"Zürich, Botanischer Garten",8591094,47.35934,8.557837
"Zürich, Brandschenkestrasse",8591095,47.369366,8.533627000000001
"Zürich, Bristenstrasse",8591097,47.39008,8.487059
"Zürich, Brunau/Mutschellenstr.",8591098,47.35515,8.527141
"Zürich, Brunaustrasse",8591100,47.356133,8.532216
"Zürich, Bucheggplatz",8591101,47.39841,8.533285000000001
"Zürich, Buchholz",8591102,47.360928,8.588702
"Zürich, Buhnstrasse",8591103,47.42225300000001,8.538945
"Zürich, Burgwies",8591104,47.35802,8.571859
"Zürich, Bürkliplatz",8591105,47.366825,8.540338
"Zürich, Butzenstrasse",8591106,47.341409999999996,8.530313
"Zürich, Carl-Spitteler-Strasse",8591107,47.358321999999994,8.586592
"Zürich, Chaletweg",8591108,47.413371999999995,8.5312195
"Zürich, Chinagarten",8591109,47.354515,8.55295
"Zürich, Dammweg",8591110,47.388493,8.526396
"Zürich, Dangelstrasse",8591111,47.33455,8.52998
"Zürich, Dorflinde",8591112,47.40744,8.5487995
"Zürich, Dreispitz",8591113,47.410796999999995,8.567169999999999
"Zürich, Drusbergstrasse",8591115,47.360344,8.578839
"Zürich, Dunkelhölzli",8591116,47.388884999999995,8.470053
"Zürich, Einfangstrasse",8591118,47.415703,8.51293
"Zürich, Englischviertelstrasse",8591119,47.366734,8.558178
"Zürich, EPI-Klinik",8591120,47.348648,8.570656
"Zürich, Eschergutweg",8591121,47.39627,8.512039999999999
"Zürich, ETH Hönggerberg",8591122,47.40868,8.507710000000001
"Zürich, ETH/Universitätsspital",8591123,47.37668,8.548888999999999
"Zürich, Ettenfeld",8591124,47.42546,8.553633
"Zürich, Fellenbergstrasse",8591126,47.375717,8.488415
"Zürich, Felsenrainstrasse",8591127,47.41679,8.545296
"Zürich, Fernsehstudio",8591128,47.418175,8.561744000000001
"Zürich, Feusisbergli",8591130,47.395363,8.471024
"Zürich, Fischerweg",8591131,47.393570000000004,8.512121
"Zürich, Flobotstrasse",8591132,47.380577,8.568042
"Zürich, Flühgasse",8591133,47.35046,8.569479
"Zürich, Flurstrasse",8591134,47.38133,8.491945
"Zürich, Förrlibuckstrasse",8591135,47.392216,8.517152000000001
"Zürich, Frankental",8591136,47.4057,8.481372
"Zürich, Freiestrasse",8591137,47.3628,8.562975
"Zürich, Freihofstrasse",8591138,47.383224,8.499374000000001
"Zürich, Friedackerstrasse",8591140,47.405937,8.553192
"Zürich, Friedhof Eichbühl",8591141,47.382877,8.474536
"Zürich, Friedhof Enzenbühl",8591142,47.350970000000004,8.5802765
"Zürich, Friedhof Hönggerberg",8591143,47.40894,8.494137
"Zürich, Friedhof Schwandenholz",8591144,47.42135,8.537759
"Zürich, Friedhof Sihlfeld",8591145,47.37593,8.510891
"Zürich, Friedhof Uetliberg",8591146,47.358707,8.500605
"Zürich, Friedhof Witikon",8591147,47.361343,8.602824
"Zürich, Friedrichstrasse",8591148,47.40394000000001,8.569065
"Zürich, Friesenberg",8591149,47.364290000000004,8.5079975
"Zürich, Friesenberghalde",8591150,47.36112,8.502400999999999
"Zürich, Friesenbergstrasse",8591151,47.362064000000004,8.505096
"Zürich, Frohburg",8591152,47.404236,8.562615
"Zürich, Fronwald",8591153,47.421963,8.510046
"Zürich, Frymannstrasse",8591154,47.335133,8.519146000000001
"Zürich, Geeringstrasse",8591155,47.414444,8.480437
"Zürich, Germaniastrasse",8591156,47.387295,8.552527
"Zürich, Giblenstrasse",8591158,47.41073,8.485953
"Zürich, Glattwiesen",8591159,47.401604,8.581758500000001
"Zürich, Glaubtenstrasse",8591160,47.414097,8.519335
"Zürich, Glaubtenstrasse Süd",8591161,47.41366,8.518688000000001
"Zürich, Glockenacker",8591162,47.360977,8.599302
"Zürich, Goldackerweg",8591163,47.37189,8.487929
"Zürich, Goldauerstrasse",8591164,47.386204,8.550156
"Zürich, Grimselstrasse",8591165,47.386967,8.490086
"Zürich, Grünaustrasse",8591167,47.39523,8.489214
"Zürich, Guggachstrasse",8591168,47.39571,8.54014
"Zürich, Güterbahnhof",8591169,47.380309999999994,8.519973
"Zürich, Gutstrasse",8591170,47.372,8.506084
"Zürich, Hadlaubstrasse",8591171,47.3865,8.551144
"Zürich, Hagenholz",8591172,47.414406,8.555528
"Zürich, Haldenbach",8591173,47.380295000000004,8.548377
"Zürich, Haldenegg",8591174,47.37965,8.544514999999999
"Zürich, Hallenbad Oerlikon",8591175,47.410706,8.5558605
"Zürich, Hardhof",8591176,47.39635,8.49747
"Zürich, Hardplatz",8591177,47.382343,8.514528
"Zürich, Hardturm",8591178,47.394165,8.504503
"Zürich, Hedwigsteig",8591180,47.360424,8.565032
"Zürich, Heerenwiesen",8591181,47.404716,8.576333
"Zürich, Hegianwandweg",8591182,47.356334999999994,8.510216999999999
"Zürich, Helmhaus",8591183,47.370067999999996,8.543292999999998
"Zürich, Helvetiaplatz",8591184,47.376358,8.525362
"Zürich, Herbstweg",8591185,47.408527,8.5649605
"Zürich, Herdernstrasse",8591186,47.38483,8.509166
"Zürich, Hertensteinstrasse",8591187,47.42288,8.54349
"Zürich, Herzogenmühlestrasse",8591188,47.40753,8.572703
"Zürich, Heubeeriweg",8591189,47.381657000000004,8.564619
"Zürich, Heuried",8591190,47.369409999999995,8.506354
"Zürich, Himmeri",8591191,47.419876,8.538657
"Zürich, Hinterbergstrasse",8591192,47.37962,8.555276
"Zürich, Hirschwiesenstrasse",8591193,47.399998,8.543211999999999
"Zürich, Hirzenbach",8591194,47.40325,8.591164
"Zürich, Höfliweg",8591195,47.367943,8.511034
"Zürich, Hofstrasse",8591196,47.373363,8.561556
"Zürich, Hohenklingensteig",8591197,47.40135,8.490211500000001
"Zürich, Hölderlinsteig",8591198,47.367,8.565041
"Zürich, Hölderlinstrasse",8591199,47.365759999999995,8.563011
"Zürich, Holzerhurd",8591200,47.4238,8.496616
"Zürich, Hönggerberg",8591201,47.404934000000004,8.504736999999999
"Zürich, Hottingerplatz",8591202,47.369473,8.554405000000001
"Zürich, Hubertus",8591203,47.376872999999996,8.499473
"Zürich, Hügelstrasse",8591204,47.358543,8.526997999999999
"Zürich, Hürlimannplatz",8591205,47.365066999999996,8.526539
"Zürich, Hürstholz",8591206,47.416885,8.522865
"Zürich, Im Ebnet",8591207,47.43124,8.543859
"Zürich, Im Gut",8591208,47.373615,8.503363
"Zürich, Im Hagacker",8591209,47.35927,8.507710000000001
"Zürich, Im Hüsli",8591210,47.328236,8.512696
"Zürich, Im Klösterli",8591211,47.38463,8.576935
"Zürich, Im Walder",8591212,47.348118,8.574366
"Zürich, Im Wingert",8591213,47.40143,8.508833000000001
"Zürich, In der Ey",8591214,47.36924000000001,8.491631
"Zürich, Juchhof",8591215,47.398434,8.474877000000001
"Zürich, Jugendherberge",8591216,47.34800300000001,8.528210000000001
"Zürich, Kalchbühlweg",8591217,47.341815999999994,8.531049000000001
"Zürich,Kalkbreite/Bhf.Wiedikon",8591218,47.3746,8.521006
"Zürich, Kanonengasse",8591219,47.378468,8.530303
"Zürich, Kantonsschule",8591220,47.37272,8.550524000000001
"Zürich, Kapfstrasse",8591221,47.361153,8.571203
"Zürich, Kappeli",8591222,47.385353,8.494927
"Zürich, Kappenbühlweg",8591223,47.402966,8.498242
"Zürich, Käshaldenstrasse",8591224,47.43002,8.540903
"Zürich, Genossenschaftsstrasse",8591225,47.41520300000001,8.562373
"Zürich, Kempfhofsteig",8591226,47.397304999999996,8.510028
"Zürich, Kernstrasse",8591227,47.3745,8.524266
"Zürich, Kienastenwies",8591228,47.355152000000004,8.601162
"Zürich, Kinkelstrasse",8591229,47.388884999999995,8.546338
"Zürich, Kirche Fluntern",8591230,47.376602,8.560235
"Zürich, Klosbach",8591231,47.37003,8.564152
"Zürich, Klusplatz",8591233,47.364036999999996,8.566496
"Zürich, Köschenrüti",8591234,47.429382000000004,8.536942
"Zürich, Krematorium Nordheim",8591235,47.405590000000004,8.528022
"Zürich, Krematorium Sihlfeld",8591236,47.377804,8.507873
"Zürich, Kronenstrasse",8591237,47.38796,8.5391245
"Zürich, Krönleinstrasse",8591238,47.384192999999996,8.561034
"Zürich, Kunsthaus",8591239,47.370438,8.549141
"Zürich, Lägernstrasse",8591240,47.39566,8.532046000000001
"Zürich, Landiwiese",8591241,47.35099,8.534228
"Zürich, Langensteinenstrasse",8591242,47.39242,8.549365
"Zürich, Langgrütstrasse",8591243,47.37374000000001,8.501063
"Zürich, Langmauerstrasse",8591244,47.39354,8.544784
"Zürich, Laubegg",8591245,47.35873,8.517089
"Zürich, Laubiweg",8591246,47.394985,8.53634
"Zürich, Lehenstrasse",8591247,47.396233,8.520152000000001
"Zürich, Leimgrübelstrasse",8591248,47.42870300000001,8.544245
"Zürich, Lerchenhalde",8591249,47.411633,8.509875
"Zürich, Lerchenrain",8591250,47.41429,8.509489
"Zürich, Lettenstrasse",8591251,47.390570000000004,8.532738
"Zürich, Letzigrund",8591252,47.381237,8.503731
"Zürich, Letzipark",8591253,47.387775,8.499212
"Zürich, Letzipark West",8591254,47.386368,8.496464
"Zürich, Letzistrasse",8591255,47.390682,8.545494
"Zürich, Leutschenbach",8591256,47.414642,8.551306
"Zürich, Limmatplatz",8591257,47.384598,8.531624
"Zürich, Lindenplatz",8591258,47.387817,8.486115
"Zürich, Lochergut",8591259,47.375347,8.517916
"Zürich, Loogarten",8591260,47.38942700000001,8.472325999999999
"Zürich, Loorenstrasse",8591261,47.359863,8.594522999999999
"Zürich, Löwenplatz",8591262,47.37589000000001,8.537417
"Zürich, Luchswiesen",8591263,47.406876000000004,8.585873
"Zürich, Luegisland",8591264,47.406009999999995,8.581389999999999
"Zürich, Luggwegstrasse",8591265,47.389435,8.493571000000001
"Zürich, Maienweg",8591266,47.40785,8.526386
"Zürich, Maillartstrasse",8591267,47.416206,8.5321
"Zürich, Manegg",8591268,47.336967,8.5203495
"Zürich, Manesseplatz",8591269,47.365444000000004,8.521633999999999
"Zürich, Marbachweg",8591270,47.33035,8.515373
"Zürich, Mattenhof",8591271,47.39864,8.590921
"Zürich, Max-Bill-Platz",8591272,47.414047,8.541333999999999
"Zürich, Messe/Hallenstadion",8591273,47.41069,8.550686
"Zürich, Micafil",8591274,47.39288300000001,8.474886
"Zürich, Michelstrasse",8591275,47.406326,8.495602
"Zürich, Milchbuck",8591276,47.39749000000001,8.541927000000001
"Zürich, Militär-/Langstrasse",8591277,47.3796,8.527626
"Zürich, Mittelleimbach",8591278,47.32314,8.514286
"Zürich, Morgental",8591279,47.34395,8.530142
"Zürich, Mötteliweg",8591280,47.413956,8.526459
"Zürich, Mühlacker",8591281,47.425632,8.498
"Zürich, Museum für Gestaltung",8591282,47.382121999999995,8.534939
"Zürich, Museum Rietberg",8591283,47.36072,8.531561
"Zürich, Neeserweg",8591284,47.390926,8.473969
"Zürich, Neuaffoltern",8591285,47.411846000000004,8.525030000000001
"Zürich, Neubühl",8591286,47.33293,8.534947
"Zürich, Neumarkt",8591287,47.372776,8.547353
"Zürich, Neunbrunnen",8591289,47.416702,8.538208000000001
"Zürich, Nordheimstrasse",8591290,47.40358,8.5310755
"Zürich, Nordstrasse",8591291,47.388329999999996,8.53616
"Zürich, Nürenbergstrasse",8591292,47.392258,8.533439
"Zürich, Oberwiesenstrasse",8591293,47.41048,8.532819
"Zürich, Oerlikerhus",8591294,47.417587,8.554207
"Zürich, Okenstrasse",8591296,47.388011999999996,8.534139
"Zürich, Orionstrasse",8591297,47.41672,8.566173
"Zürich, Ottikerstrasse",8591298,47.38519,8.542413
"Zürich, Paradeplatz",8591299,47.369366,8.538765
"Zürich, Paulus-Akademie",8591300,47.356907,8.590562
"Zürich, Pflegezentr. Käferberg",8591302,47.39965,8.5177
"Zürich, Platte",8591303,47.375008,8.552644
"Zürich, Post Wollishofen",8591304,47.34447,8.532962
"Zürich, Probstei",8591305,47.400223,8.586592
"Zürich, Quellenstrasse",8591306,47.38674,8.528749000000001
"Zürich, Radiostudio",8591307,47.40198,8.53519
"Zürich, Räffelstrasse",8591308,47.362747,8.514664
"Zürich, Rathaus",8591309,47.37174,8.542879
"Zürich, Rautihalde",8591310,47.386173,8.474105
"Zürich, Rautistrasse",8591311,47.383347,8.484094
"Zürich, Rebbergsteig",8591312,47.396904,8.514969
"Zürich, Regensbergbrücke",8591314,47.408825,8.539277
"Zürich, Rehalp",8591315,47.35103,8.582980000000001
"Zürich, Rennweg",8591316,47.373065999999994,8.53846
"Zürich, Rentenanstalt",8591317,47.363388,8.535036999999999
"Zürich, Riedbach",8591318,47.41448,8.558187
"Zürich, Riedgraben",8591319,47.410645,8.559265
"Zürich, Riedhofstrasse",8591320,47.409927,8.479575
"Zürich, Röntgenstrasse",8591322,47.381935,8.529261
"Zürich, Rosengartenstrasse",8591323,47.39433,8.525461
"Zürich, Röslistrasse",8591324,47.388659999999994,8.540499
"Zürich, Roswiesen",8591325,47.402954,8.57698
"Zürich, Rotbuchstrasse",8591326,47.391277,8.536116
"Zürich, Rudolf-Brun-Brücke",8591327,47.37435,8.543239
"Zürich, Rütihof",8591328,47.413452,8.477311
"Zürich, Saalsporthalle",8591329,47.357859999999995,8.520404
"Zürich, Saatlenstrasse",8591330,47.41081,8.562867
"Zürich, Sackzelg",8591331,47.374386,8.495511
"Zürich, Salersteig",8591332,47.406082,8.548475999999999
"Zürich, Salzweg",8591333,47.387707,8.471769
"Zürich, SBB-Werkstätte",8591334,47.386562,8.503371000000001
"Zürich, Schaffhauserplatz",8591335,47.39163,8.538712
"Zürich, Schäppiweg",8591336,47.38974,8.550892999999999
"Zürich, Schauenberg",8591338,47.4162,8.506929
"Zürich, Scheuchzerstrasse",8591339,47.38779,8.544236
"Zürich, Schlyfi",8591340,47.362595,8.574141000000001
"Zürich, Schmiede Wiedikon",8591341,47.37015,8.519263
"Zürich, Schönauring",8591342,47.426132,8.536348
"Zürich, Schörlistrasse",8591343,47.405945,8.563873
"Zürich, Schulhaus Altweg",8591344,47.372276,8.4942
"Zürich, Schulhaus Buchlern",8591345,47.384594,8.47777
"Zürich, Schumacherweg",8591346,47.412098,8.51479
"Zürich, Schürgistrasse",8591347,47.408836,8.579594
"Zürich, Schützenhaus Höngg",8591348,47.409733,8.497047
"Zürich, Schwamendingerplatz",8591349,47.404587,8.5715
"Zürich, Schwandenholz",8591350,47.42386,8.520682
"Zürich, Schweighof",8591351,47.364773,8.502697999999999
"Zürich, Schweizer Rück",8591352,47.359882,8.535513
"Zürich, Schwert",8591353,47.39973,8.504611
"Zürich, Seebach",8591354,47.421864,8.549779
"Zürich, Seebacherplatz",8591355,47.419865,8.548368
"Zürich, Seerose",8591357,47.338913,8.5381365
"Zürich, Segantinistrasse",8591358,47.407444,8.489968
"Zürich, Segeten",8591360,47.355774,8.59297
"Zürich, Seidelhof",8591361,47.3918,8.484345
"Zürich, Seilbahn Rigiblick",8591362,47.385914,8.548368
"Zürich, Siemens",8591363,47.378582,8.494496
"Zürich, Signaustrasse",8591364,47.363228,8.557621000000001
"Zürich, Sihlcity",8591365,47.35797,8.522264
"Zürich, Sihlcity Nord",8591366,47.36006500000001,8.523036
"Zürich, Sihlpost/HB",8591367,47.376095,8.534202
"Zürich, Sihlquai/HB",8591368,47.379875,8.537606
"Zürich, Sihlstrasse",8591369,47.37227,8.53457
"Zürich, Sihlweidstrasse",8591370,47.326415999999995,8.514664
"Zürich, Singlistrasse",8591371,47.40511,8.49349
"Zürich, Solidapark",8591372,47.387726,8.488496000000001
"Zürich, Sonneggstrasse",8591373,47.382843,8.543688000000001
"Zürich, Sportweg",8591374,47.391727,8.504997
"Zürich, Sprecherstrasse",8591375,47.367492999999996,8.552258
